NAME	PREFIX	SERIES	LEVEL	MAGIC_ID	MAG_P1_MIN	MAG_P1_MAX	MAG_P2_MIN	MAG_P2_MAX	MAG_P3_MIN	MAG_P3_MAX	BASE_VALUE	SWORD	BLADE	WAND	SPEAR	HAMMER	DUALBLADES	DARTS	KNIFE	CROSSBOW	ARMOR	RING	NECKLACE	AMULET	BOOT	BELT	HELM	CUFF	SACHET	PENDANT	METAL	WOOD	WATER	FIRE	EARTH	REMARK
T¨ng L«i s¸t	0	4	2	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	3	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	4	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	5	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	6	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	7	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	8	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	9	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng L«i s¸t	0	4	10	124	100	100	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	1	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	50000	60000	50000	60000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	2	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	80000	100000	80000	100000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	3	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	120000	150000	120000	150000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	4	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	160000	240000	160000	240000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	5	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	200000	300000	200000	300000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	6	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	300000	450000	300000	450000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	7	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	500000	600000	500000	600000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	8	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	800000	1000000	800000	1000000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	9	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	1500000	2000000	1500000	2000000	0	0	100	100	100	100	100	
ChuyÓn hãa s¸t th­¬ng vËt lý thµnh Néi lùc	0	0	10	134	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	3000000	4500000	3000000	4500000	0	0	100	100	100	100	100	
Bá qua s¸t th­¬ng vËt lý 	0	3	1	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	600000	1000000	800000	1000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	2	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	1500000	5000000	1800000	5000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	3	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	3000000	15000000	6000000	15000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	4	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	10000000	50000000	18000000	50000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	5	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	24000000	120000000	45000000	120000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	6	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	65000000	300000000	90000000	300000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	7	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	150000000	500000000	220000000	500000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	8	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	200000000	600000000	300000000	600000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	9	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	250000000	800000000	360000000	800000000	0	0	0	0	0	100	0	
Bá qua s¸t th­¬ng vËt lý 	0	3	10	104	25	25	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	300000000	1000000000	450000000	1000000000	0	0	0	0	0	100	0	
t¨ng kh¸ng ®éc	0	0	1	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	30000	50000	30000	50000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	2	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	50000	80000	50000	80000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	3	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	80000	120000	80000	120000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	4	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	120000	180000	120000	180000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	5	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	160000	240000	160000	240000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	6	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	240000	360000	240000	360000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	7	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	500000	650000	500000	650000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	8	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1200000	900000	1200000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	9	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	2400000	3500000	2400000	3500000	0	0	100	0	0	0	0	
t¨ng kh¸ng ®éc	0	0	10	101	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	8000000	9000000	8000000	9000000	0	0	100	0	0	0	0	
T¨ng kh¸ng b¨ng	0	4	1	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	30000	50000	30000	80000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	2	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	50000	80000	50000	150000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	3	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	120000	240000	150000	600000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	4	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	450000	800000	500000	1200000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	5	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1500000	1000000	2000000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	6	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	2400000	5000000	3000000	6500000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	7	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	6500000	12000000	8000000	18000000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	8	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	10000000	18000000	12000000	30000000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	9	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	15000000	24000000	18000000	45000000	0	0	0	0	0	0	100	
T¨ng kh¸ng b¨ng	0	4	10	105	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	24000000	40000000	30000000	60000000	0	0	0	0	0	0	100	
t¨ng kh¸ng Háa	0	2	1	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	30000	60000	60000	80000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	2	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	60000	120000	120000	150000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	3	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	150000	300000	300000	600000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	4	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	600000	800000	800000	1200000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	5	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	1200000	1500000	1500000	2000000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	6	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	3000000	5000000	5000000	6500000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	7	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	8000000	12000000	12000000	18000000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	8	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	24000000	24000000	30000000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	9	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	18000000	35000000	35000000	45000000	0	0	0	0	100	0	0	
t¨ng kh¸ng Háa	0	2	10	102	25	25	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	30000000	50000000	50000000	60000000	0	0	0	0	100	0	0	
T¨ng kh¸ng L«i	0	1	1	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	80000	80000	80000	80000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	2	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	150000	150000	150000	150000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	3	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	600000	600000	600000	600000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	4	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	1200000	1200000	1200000	1200000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	5	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	2000000	2400000	2000000	2200000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	6	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	6500000	7500000	6500000	7000000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	7	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	18000000	18000000	18000000	18000000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	8	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	30000000	35000000	30000000	32000000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	9	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	45000000	50000000	45000000	48000000	0	0	0	100	0	0	0	
T¨ng kh¸ng L«i	0	1	10	103	30	30	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	60000000	80000000	60000000	70000000	0	0	0	100	0	0	0	
T¨ng thÓ lùc 	0	2	1	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	30000	30000	30000	30000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	2	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	40000	60000	40000	60000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	3	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	50000	80000	50000	80000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	4	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	80000	120000	80000	120000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	5	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	120000	240000	120000	240000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	6	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	300000	500000	300000	500000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	7	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1500000	900000	1500000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	8	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	3000000	4500000	3000000	4500000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	9	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	5000000	8000000	5000000	8000000	0	0	0	0	100	0	0	
T¨ng thÓ lùc 	0	2	10	99	20	20	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	10000000	15000000	10000000	15000000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	1	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	2	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	3	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	4	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	5	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	1200000	3000000	1200000	3000000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	6	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	1200000	3000000	1200000	3000000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	7	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	1200000	3000000	1200000	3000000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	8	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	20000000	12000000	20000000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	9	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	20000000	12000000	20000000	0	0	0	0	100	0	0	
Chèng cho¸ng	0	2	10	110	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	20000000	12000000	20000000	0	0	0	0	100	0	0	
T¨ng May m¾n	0	1	1	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	2	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	3	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	4	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	5	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	6	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	7	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	8	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	9	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng May m¾n	0	1	10	135	10	10	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
Gi¶m thêi gian ®ãng b¨ng	0	3	1	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	100	0	
Gi¶m thêi gian ®ãng b¨ng	0	3	2	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	100	0	
Gi¶m thêi gian ®ãng b¨ng	0	3	3	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	100	0	
Gi¶m thêi gian ®ãng b¨ng	0	3	4	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	100	0	
Gi¶m thêi gian ®ãng b¨ng	0	3	5	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1000000	900000	1000000	0	0	0	0	0	100	0	
Gi¶m thêi gian ®ãng b¨ng	0	3	6	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1000000	900000	1000000	0	0	0	0	0	100	0	
kh«ng thÓ ®ãng b¨ng	0	3	7	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1000000	900000	1000000	0	0	0	0	0	100	0	
kh«ng thÓ ®ãng b¨ng	0	3	8	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	15000000	12000000	15000000	0	0	0	0	0	100	0	
kh«ng thÓ ®ãng b¨ng	0	3	9	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	15000000	12000000	15000000	0	0	0	0	0	100	0	
kh«ng thÓ ®ãng b¨ng	0	3	10	106	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	15000000	12000000	15000000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	1	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	30000	30000	30000	30000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	2	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	40000	60000	40000	60000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	3	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	50000	80000	50000	80000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	4	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	80000	120000	80000	120000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	5	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	120000	240000	120000	240000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	6	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	300000	500000	300000	500000	0	0	0	0	0	100	0	
